,Name,Mileage,Dealer Name,Rating,Review Count,Price,Year,Make,Model,Type
7521,2004 GMC Savana 3500 Cargo,"249,530 mi.",Paris Motors Inc,4.1,(29 reviews),6995.0,2004,GMC,Savana,3500 Cargo
7522,2012 Chevrolet Impala LS Fleet,"118,399 mi.",Serra Trussville Kia,4.3,"(1,839 reviews)",7991.0,2012,Chevrolet,Impala,LS Fleet
7523,2016 Ford Escape SE,"92,012 mi.",518 Auto Sales,4.140820980615735,(1 review),11500.0,2016,Ford,Escape,SE
7524,2014 BMW 528 i xDrive,"123,315 mi.",Market Auto Sales,4.5,(120 reviews),12950.0,2014,BMW,528,i xDrive
7525,2010 Toyota Corolla LE,"98,923 mi.",Fitzgerald Gaithersburg Hyundai,3.9,(27 reviews),10988.0,2010,Toyota,Corolla,LE
7526,2019 Hyundai Accent SE,"113,051 mi.",Central Group Inc.,5.0,(13 reviews),9995.0,2019,Hyundai,Accent,SE
7527,2011 Toyota Camry ,"145,120 mi.",VIP Auto Sales & Service,4.140820980615735,(21 reviews),9995.0,2011,Toyota,Camry,
7528,2005 Dodge Dakota ST,"140,956 mi.",Auto Spot LLC,3.4,(226 reviews),6999.0,2005,Dodge,Dakota,ST
7529,2005 Toyota Tundra SR5,"223,125 mi.",Bishop's Corner Auto Sales,4.140820980615735,(18 reviews),9988.0,2005,Toyota,Tundra,SR5
7530,2003 Chevrolet Suburban LT,"128,942 mi.",Peterson Auto Sales,4.140820980615735,(19 reviews),9900.0,2003,Chevrolet,Suburban,LT
7531,2009 Nissan Armada LE,"164,712 mi.",Parkway Honda,4.7,(590 reviews),5750.0,2009,Nissan,Armada,LE
7532,2008 Volvo C30 T5,"80,812 mi.",Econo Auto Sales Inc,2.0,(234 reviews),8988.0,2008,Volvo,C30,T5
7533,2009 Chevrolet Suburban 1500 LT,"136,042 mi.",Carizona,3.7,(163 reviews),13999.0,2009,Chevrolet,Suburban,1500 LT
7534,1988 Mercedes-Benz S-Class 420 SEL 4dr Sedan,"82,175 mi.",Dream Auto Collection Inc,4.140820980615735,(3 reviews),8900.0,1988,Mercedes-Benz,S-Class,420 SEL 4dr Sedan
7535,2014 Mercedes-Benz E-Class E 350 4MATIC,"63,589 mi.",Lee Auto Group,4.6,(530 reviews),15000.0,2014,Mercedes-Benz,E-Class,E 350 4MATIC
7536,2015 Mazda Mazda3 i Grand Touring,"170,598 mi.",Auto Spot LLC,3.4,(226 reviews),7999.0,2015,Mazda,Mazda3,i Grand Touring
7537,2015 Nissan Altima 2.5 SV,"172,062 mi.",Lowery Brothers Motors,4.8,"(2,715 reviews)",7900.0,2015,Nissan,Altima,2.5 SV
7538,2014 BMW X1 sDrive 28i,"92,502 mi.",Minnesota Truck Headquarters of Forest Lake,4.140820980615735,(0 reviews),12786.0,2014,BMW,X1,sDrive 28i
7539,2014 Chevrolet Traverse 1LT,"168,076 mi.",Grand Auto and RV Sales,4.140820980615735,(0 reviews),10999.0,2014,Chevrolet,Traverse,1LT
7540,2018 Dodge Journey Crossroad,"77,332 mi.",Auto Boutique,4.8,"(1,074 reviews)",12000.0,2018,Dodge,Journey,Crossroad
7541,2016 Jeep Compass Sport,"133,907 mi.",Deery Brothers Chrysler Dodge Jeep Ram of Iowa City,4.140820980615735,(22 reviews),9500.0,2016,Jeep,Compass,Sport
7542,2008 Ford Explorer Eddie Bauer,"93,665 mi.",SS Motors of Blaine,4.140820980615735,(2 reviews),10036.0,2008,Ford,Explorer,Eddie Bauer
7543,2012 Ford Mustang V6,"104,096 mi.",Soerens Ford,4.6,(838 reviews),13995.0,2012,Ford,Mustang,V6
7544,2008 Toyota Yaris S,"142,567 mi.",Bianco Auto Sales,4.0,(296 reviews),6395.0,2008,Toyota,Yaris,S
7545,2009 Ford F-150 Lariat SuperCab,"162,375 mi.",Landmark Ford,4.2,"(1,004 reviews)",12800.0,2009,Ford,F-150,Lariat SuperCab
7546,2016 Chevrolet Cruze Limited 1LT,"96,737 mi.",Susquehanna Chrysler Dodge Jeep RAM,4.5,(565 reviews),9990.0,2016,Chevrolet,Cruze,Limited 1LT
7547,2014 Kia Sportage SX,"102,916 mi.",Kia Country,4.8,(271 reviews),12774.0,2014,Kia,Sportage,SX
7548,2006 Ford F-150 XL,"133,000 mi.",Bonita Springs Mitsubishi,4.3,(240 reviews),7495.0,2006,Ford,F-150,XL
7549,2011 BMW 328 328I SEDAN 4D,"101,685 mi.",Walnut Creek Motor Cars,4.140820980615735,(0 reviews),10950.0,2011,BMW,328,328I SEDAN 4D
7550,2015 Kia Optima EX,"146,248 mi.",Kenn Motors,4.140820980615735,(29 reviews),11999.0,2015,Kia,Optima,EX
7551,2011 BMW 328 i,"160,306 mi.",GFS Autos,4.140820980615735,(15 reviews),7500.0,2011,BMW,328,i
7552,2012 Ford F-150 XLT,"187,136 mi.",Hinsdale Motorcars,4.140820980615735,(2 reviews),10550.0,2012,Ford,F-150,XLT
7553,2012 Ford Focus SEL,"86,156 mi.",CarMax Jensen Beach - Offering Express Pickup and Home Delivery,4.140820980615735,(1 review),12998.0,2012,Ford,Focus,SEL
7554,2003 Audi A6 4.2 quattro,"64,962 mi.",iCars Chicago,5.0,(520 reviews),10988.0,2003,Audi,A6,4.2 quattro
7555,2010 GMC Yukon Denali,"171,000 mi.",Driven Auto of Waukegan,4.6,(22 reviews),9980.0,2010,GMC,Yukon,Denali
7556,2013 Dodge Charger SXT,"134,265 mi.",Sports Cars International,4.5,(114 reviews),10999.0,2013,Dodge,Charger,SXT
7557,2015 Chevrolet Trax LT,"92,687 mi.",Landmark Ford,4.2,"(1,004 reviews)",12995.0,2015,Chevrolet,Trax,LT
7558,2001 Audi TT Roadster quattro,"80,000 mi.",Unkown,4.140820980615735,0,10999.0,2001,Audi,TT,Roadster quattro
7559,2008 INFINITI EX35 Journey,"108,862 mi.",Black Diamond Auto Sales Inc,4.140820980615735,(7 reviews),9995.0,2008,INFINITI,EX35,Journey
7560,2016 Dodge Journey SE,"91,494 mi.",Don Ledford Automotive,5.0,(49 reviews),13551.0,2016,Dodge,Journey,SE
7561,2010 Ford Mustang V6,"121,904 mi.",Jax Exports Inc,3.0,(94 reviews),11995.0,2010,Ford,Mustang,V6
7562,2020 Chrysler Voyager LX,"137,284 mi.",Volkswagen of Kearny Mesa,4.0,(494 reviews),14000.0,2020,Chrysler,Voyager,LX
7563,2009 Nissan Rogue SL,"92,493 mi.",Synergy Auto Sales LLC,4.140820980615735,(44 reviews),8999.0,2009,Nissan,Rogue,SL
7564,2010 Mercedes-Benz E-Class E 350 Luxury,"131,907 mi.",Your Choice Autos Waukegan,4.3,(166 reviews),8299.0,2010,Mercedes-Benz,E-Class,E 350 Luxury
7565,2013 Ford Edge SEL,"61,919 mi.",Auto House of Bloomington,4.5,(22 reviews),14995.0,2013,Ford,Edge,SEL
7566,2011 GMC Yukon Denali,"161,240 mi.",Your Choice Auto Sales of Joliet,4.6,(297 reviews),13977.0,2011,GMC,Yukon,Denali
7567,1987 Chevrolet Corvette Base,"100,230 mi.","Mancini Motors, Inc.",4.8,(48 reviews),11000.0,1987,Chevrolet,Corvette,Base
7568,2017 Volvo XC60 T5,"88,080 mi.",Carlux,4.140820980615735,(0 reviews),14952.0,2017,Volvo,XC60,T5
7569,2010 Ford Flex SEL w/EcoBoost,"128,136 mi.",Auto Spot LLC,3.4,(226 reviews),6699.0,2010,Ford,Flex,SEL w/EcoBoost
7570,2012 INFINITI G37x Base,"144,074 mi.",Hinsdale Motorcars,4.140820980615735,(2 reviews),8950.0,2012,INFINITI,G37x,Base
7571,2012 Ford Edge SE,"115,295 mi.",Absolute Auto Sales,4.7,(217 reviews),7995.0,2012,Ford,Edge,SE
7572,2011 Volkswagen Golf TDI,"98,510 mi.",I-Deal Cars LLC,4.0,(51 reviews),12990.0,2011,Volkswagen,Golf,TDI
7573,2013 Ford Transit Connect XLT,"76,469 mi.",Wallingford Auto Park,4.3,(802 reviews),13600.0,2013,Ford,Transit,Connect XLT
7574,2010 Mercedes-Benz E-Class E 350 4MATIC,"190,190 mi.",BG Motorcars,3.9,(49 reviews),7998.0,2010,Mercedes-Benz,E-Class,E 350 4MATIC
7575,2014 Chrysler 300 Base,"209,141 mi.",BM Motorcars,4.7,(747 reviews),7900.0,2014,Chrysler,300,Base
7576,2014 Mazda Mazda6 i Touring,"91,068 mi.",Corwin Public Wholesale,4.6,(208 reviews),14448.0,2014,Mazda,Mazda6,i Touring
7577,2013 Lincoln MKT Livery,"73,278 mi.",Auto Boutique,4.8,"(1,074 reviews)",12500.0,2013,Lincoln,MKT,Livery
7578,2012 MINI Cooper S Clubman Base,"105,300 mi.",AutoNation Chrysler Dodge Jeep Ram Southwest,4.4,"(1,315 reviews)",9999.0,2012,MINI,Cooper,S Clubman Base
7579,2009 Hyundai Elantra GLS,"100,669 mi.",Grand Junction Subaru,4.140820980615735,"(1,319 reviews)",6497.0,2009,Hyundai,Elantra,GLS
7580,2014 Dodge Challenger SXT,"120,385 mi.",Magic Imports Group,5.0,(9 reviews),11887.0,2014,Dodge,Challenger,SXT
7581,2017 Nissan Sentra S,"71,093 mi.",Walt Sweeney Ford,4.8,(615 reviews),14388.0,2017,Nissan,Sentra,S
7582,1992 Mercedes-Benz E-Class 300CE,"134,500 mi.",International Car Center,1.4,(38 reviews),11990.0,1992,Mercedes-Benz,E-Class,300CE
7583,2015 Subaru Impreza 2.0i Premium,"83,500 mi.",Performance Kings Honda,3.1,"(1,069 reviews)",14690.0,2015,Subaru,Impreza,2.0i Premium
7584,2016 Ford Edge SE,"98,941 mi.",Inca Auto Sales,4.140820980615735,(0 reviews),14990.0,2016,Ford,Edge,SE
7585,2011 Volvo S80 3.2,"83,715 mi.",Multi Autos,4.140820980615735,(1 review),8945.0,2011,Volvo,S80,3.2
7586,2011 Mercedes-Benz E-Class E 550,"105,472 mi.",Your Choice Auto Sales of Elgin,4.4,(57 reviews),12499.0,2011,Mercedes-Benz,E-Class,E 550
7587,2014 Volkswagen Jetta SE PZEV,"51,075 mi.",Merit Auto Group,4.5,(48 reviews),10998.0,2014,Volkswagen,Jetta,SE PZEV
7588,2017 Hyundai Elantra SE,"39,001 mi.",VIP Kars,4.3,(274 reviews),12995.0,2017,Hyundai,Elantra,SE
7589,2011 Toyota Camry LE,"83,065 mi.",Andrew Toyota,4.7,"(6,045 reviews)",13200.0,2011,Toyota,Camry,LE
7590,2008 Volvo XC90 3.2,"142,468 mi.",Coda Motors,1.5,(85 reviews),4890.0,2008,Volvo,XC90,3.2
7591,2015 Chevrolet Captiva Sport LTZ,"92,790 mi.",Auto House Oakbrook,4.140820980615735,(1 review),11990.0,2015,Chevrolet,Captiva,Sport LTZ
7592,2013 Chevrolet Camaro 2LS,"108,632 mi.",Dick Huvaere's Richmond Chrysler Dodge Jeep RAM,3.9,(808 reviews),13363.0,2013,Chevrolet,Camaro,2LS
7593,2008 BMW 750 Li,"86,784 mi.",VIP Autos,4.140820980615735,(21 reviews),10899.0,2008,BMW,750,Li
7594,2008 Lexus LS 460 Base,"124,773 mi.",Oxmoor Toyota,4.5,(740 reviews),14533.0,2008,Lexus,LS,460 Base
7595,2006 Ford Ranger XLT SuperCab,"165,184 mi.",Auto House Waukesha,4.140820980615735,(6 reviews),8995.0,2006,Ford,Ranger,XLT SuperCab
7596,2008 Toyota FJ Cruiser ,"247,842 mi.",Gladstone Auto Sales,4.2,(20 reviews),13395.0,2008,Toyota,FJ,Cruiser 
7597,1992 Lexus LS 400 ,"133,659 mi.",Masic Motors,4.140820980615735,(40 reviews),6990.0,1992,Lexus,LS,400 
7598,2013 Nissan Altima 2.5 SV,"113,163 mi.",L & S Automotive,4.140820980615735,(54 reviews),10995.0,2013,Nissan,Altima,2.5 SV
7599,2014 Audi A6 3.0T Premium Plus,"153,992 mi.",Preferred Motor Cars of New Jersey,4.140820980615735,(10 reviews),11995.0,2014,Audi,A6,3.0T Premium Plus
7600,2013 BMW X1 xDrive 28i,"78,461 mi.",Luxury Car Outlet,4.140820980615735,(48 reviews),14995.0,2013,BMW,X1,xDrive 28i
7601,2012 Nissan Versa 1.8 S,"77,648 mi.",Auto City,4.9,(355 reviews),7250.0,2012,Nissan,Versa,1.8 S
7602,2010 Ford E250 E-250,"126,156 mi.",Multi Autos,4.140820980615735,(1 review),11945.0,2010,Ford,E250,E-250
7603,2011 BMW 750 Li xDrive,"141,314 mi.",Car Castle,1.6,(33 reviews),11999.0,2011,BMW,750,Li xDrive
7604,2012 Honda Accord LX,"122,445 mi.",Sho Case Auto,4.5,(28 reviews),7900.0,2012,Honda,Accord,LX
7605,2012 Dodge Charger R/T,"152,542 mi.",Gwinnett Luxury Motors,4.140820980615735,(1 review),10999.0,2012,Dodge,Charger,R/T
7606,2010 Chevrolet Suburban 1500 LT,"142,078 mi.",Van Chevrolet,3.9,"(1,503 reviews)",13600.0,2010,Chevrolet,Suburban,1500 LT
7607,2007 Toyota Camry XLE,"96,439 mi.",Ohio Car Mart,4.140820980615735,(4 reviews),9499.0,2007,Toyota,Camry,XLE
7608,2008 GMC Acadia SLT-1,"162,897 mi.",Queens Gate Auto Sales,4.140820980615735,(1 review),5895.0,2008,GMC,Acadia,SLT-1
7609,2016 Kia Optima LX,"117,711 mi.",Eastern Shore Motors,4.8,(44 reviews),12495.0,2016,Kia,Optima,LX
7610,2018 Dodge Journey SE,"92,606 mi.",Auto Boutique,4.8,"(1,074 reviews)",10500.0,2018,Dodge,Journey,SE
7611,2014 Chevrolet Camaro 1LT,"147,901 mi.","Calidad Motors, Inc",4.5,(23 reviews),13888.0,2014,Chevrolet,Camaro,1LT
7612,2012 Dodge Journey SXT,"134,345 mi.",Peterson Auto Group,4.6,"(4,210 reviews)",4499.0,2012,Dodge,Journey,SXT
7613,2018 Jeep Compass Latitude,"74,100 mi.",McGrath Highway Chevrolet GMC,3.6,(164 reviews),14500.0,2018,Jeep,Compass,Latitude
7614,2016 Jeep Renegade Latitude,"125,031 mi.",Mac Haik Chevrolet,4.9,"(1,713 reviews)",12895.0,2016,Jeep,Renegade,Latitude
7615,2013 INFINITI JX35 Base,"154,662 mi.",Valley Auto Liquidators,3.3,(247 reviews),9488.0,2013,INFINITI,JX35,Base
7616,2013 INFINITI G37x Base,"132,317 mi.",Carver Toyota of Columbus,4.3,"(1,739 reviews)",11767.0,2013,INFINITI,G37x,Base
7617,2003 INFINITI G35 Base,"107,300 mi.",Unkown,4.140820980615735,0,11500.0,2003,INFINITI,G35,Base
7618,2011 Toyota Corolla LE,"95,197 mi.",Sprinkler Used Cars,4.0,(64 reviews),11998.0,2011,Toyota,Corolla,LE
7619,2012 Hyundai Sonata Hybrid Base,"88,559 mi.",A&P Motors of Troy LLC,4.140820980615735,(0 reviews),7498.0,2012,Hyundai,Sonata,Hybrid Base
7620,2001 Pontiac Grand Am SE1,"78,316 mi.",Road Runner Auto Sales of Wayne,2.0,(90 reviews),3995.0,2001,Pontiac,Grand,Am SE1
7621,2016 Ford Explorer XLT,"170,259 mi.",Marsh Auto Sales LLC,4.4,(391 reviews),10900.0,2016,Ford,Explorer,XLT
7622,2015 Jeep Renegade Trailhawk,"139,530 mi.",NY Auto Find,4.0,(19 reviews),11985.0,2015,Jeep,Renegade,Trailhawk
7623,2016 Nissan Versa 1.6 SV,"83,500 mi.",Albany Mitsubishi,4.9,(28 reviews),10495.0,2016,Nissan,Versa,1.6 SV
7624,2015 Subaru Legacy 2.5i Premium,"94,636 mi.",1st International Auto Group,2.9,(46 reviews),14390.0,2015,Subaru,Legacy,2.5i Premium
7625,2016 Hyundai Sonata Hybrid SE,"81,330 mi.",Courtesy Auto Sales,4.8,(354 reviews),13990.0,2016,Hyundai,Sonata,Hybrid SE
7626,2013 Kia Optima Hybrid EX,"159,967 mi.",Coda Motors,1.5,(85 reviews),8450.0,2013,Kia,Optima,Hybrid EX
7627,2008 Lexus LS 460 Base,"68,645 mi.",The Car House of Garfield,1.9,(21 reviews),13995.0,2008,Lexus,LS,460 Base
7628,2015 GMC Acadia SLT-1,"105,636 mi.",Direct Car Company,4.140820980615735,(3 reviews),14999.0,2015,GMC,Acadia,SLT-1
7629,2014 Cadillac ATS 2.5L Luxury,"162,419 mi.",Woodbridge Public Auto Auction,3.5,(77 reviews),6900.0,2014,Cadillac,ATS,2.5L Luxury
7630,2013 Acura TSX Technology,"111,127 mi.",Baierl Acura,4.2,(580 reviews),13090.0,2013,Acura,TSX,Technology
7631,2014 Ford F-150 STX,"129,847 mi.",Sports Cars International,4.140820980615735,(3 reviews),14999.0,2014,Ford,F-150,STX
7632,2011 BMW 328 i,"95,000 mi.",Unkown,4.140820980615735,0,12499.0,2011,BMW,328,i
7633,2011 BMW 328 i,"95,000 mi.",Unkown,4.140820980615735,0,12499.0,2011,BMW,328,i
7634,2014 Jeep Patriot Sport,"94,077 mi.",Low Auto Sales,4.140820980615735,(17 reviews),10995.0,2014,Jeep,Patriot,Sport
7635,2011 Subaru Outback 3.6R Limited,"128,525 mi.",Ourisman Chrysler Dodge Jeep Ram of Bowie - Curbside Pick Up and Home Delivery Available,4.1,(918 reviews),10600.0,2011,Subaru,Outback,3.6R Limited
7636,2015 Subaru Impreza 2.0i Sport Premium,"115,379 mi.",Bianco Auto Sales,4.0,(296 reviews),12895.0,2015,Subaru,Impreza,2.0i Sport Premium
7637,2015 MINI Hardtop Cooper,"92,499 mi.",Lanigan Auto Sales,4.140820980615735,(6 reviews),12992.0,2015,MINI,Hardtop,Cooper
7638,2016 Mercedes-Benz E-Class 4MATIC,"106,708 mi.",Cars By AJ,4.140820980615735,(3 reviews),14995.0,2016,Mercedes-Benz,E-Class,4MATIC
7639,2008 BMW 550 i,"183,400 mi.",Unkown,4.140820980615735,0,3500.0,2008,BMW,550,i
7640,2011 BMW X3 xDrive35i,"167,677 mi.","X Drive Auto Sales, Inc.",4.0,(8 reviews),8490.0,2011,BMW,X3,xDrive35i
7641,2011 Honda Pilot LX,"122,275 mi.",Vermont Auto Service,4.140820980615735,(1 review),11875.0,2011,Honda,Pilot,LX
7642,2015 Dodge Grand Caravan R/T,"94,665 mi.",Mark Porter Chrysler Dodge Jeep Ram,4.140820980615735,(95 reviews),13934.0,2015,Dodge,Grand,Caravan R/T
7643,2014 Jeep Patriot Latitude,"117,231 mi.",De Anda Auto Sales Inc,4.140820980615735,(12 reviews),10900.0,2014,Jeep,Patriot,Latitude
7644,2013 Cadillac ATS 2.0L Turbo Luxury,"85,774 mi.",Webb Ford,4.2,(417 reviews),14500.0,2013,Cadillac,ATS,2.0L Turbo Luxury
7645,2003 Chevrolet Silverado 2500 H/D Crew Cab,"227,368 mi.",Cars 4 U of Missoula,4.140820980615735,0,14990.0,2003,Chevrolet,Silverado,2500 H/D Crew Cab
7646,2005 INFINITI FX35 Base,"132,814 mi.",Seattle Finest Motors,4.140820980615735,(1 review),8800.0,2005,INFINITI,FX35,Base
7647,2015 Audi A6 3.0T Premium Plus,"111,447 mi.",Imotobank,2.9,(11 reviews),14975.0,2015,Audi,A6,3.0T Premium Plus
7648,2005 Chrysler Crossfire Limited,"133,299 mi.",Duluth Auto Exchange,4.140820980615735,(28 reviews),8995.0,2005,Chrysler,Crossfire,Limited
7649,2008 BMW X3 3.0si,"121,400 mi.",Skyline Automotive LLC,4.140820980615735,(1 review),6790.0,2008,BMW,X3,3.0si
7650,2012 Subaru Impreza 2.0i Sport Premium,"163,713 mi.",International Auto Outlet,2.1,(193 reviews),8995.0,2012,Subaru,Impreza,2.0i Sport Premium
7651,2014 Toyota Camry SE,"104,343 mi.",Razzari Ford,4.3,(218 reviews),13429.0,2014,Toyota,Camry,SE
7652,2008 Lexus RX 350 Base (A5),"197,497 mi.",Performance Honda,4.2,"(1,202 reviews)",7944.0,2008,Lexus,RX,350 Base (A5)
7653,1995 Mercedes-Benz C-Class C220,"106,060 mi.",Rich's Car Corner,1.2,(52 reviews),4999.0,1995,Mercedes-Benz,C-Class,C220
7654,2010 Cadillac Escalade Hybrid Platinum Edition,"179,174 mi.",Rt. 34 Motorsports,2.5,(28 reviews),13888.0,2010,Cadillac,Escalade,Hybrid Platinum Edition
7655,2005 Dodge Durango SXT,"113,184 mi.",Love Chevrolet,4.6,(114 reviews),6991.0,2005,Dodge,Durango,SXT
7656,2011 Mercedes-Benz E-Class E 350 4MATIC,"105,260 mi.",Adam Auto Group,4.0,(72 reviews),12775.0,2011,Mercedes-Benz,E-Class,E 350 4MATIC
7657,2010 Ford Escape Hybrid Limited,"74,913 mi.",Moto Zone Inc.,3.3,(43 reviews),11995.0,2010,Ford,Escape,Hybrid Limited
7658,2014 Acura TSX 2.4,"84,099 mi.","New Line Motors, Inc",4.6,(103 reviews),13995.0,2014,Acura,TSX,2.4
7659,2007 Toyota RAV4 Limited,"225,801 mi.",ABA Auto Sales & Service,4.140820980615735,(11 reviews),5900.0,2007,Toyota,RAV4,Limited
7660,2013 Ford Explorer XLT,"150,269 mi.",Carson Cars,4.0,(435 reviews),13995.0,2013,Ford,Explorer,XLT
7661,2005 Chevrolet Express 1500 Upfitter Cargo,"170,181 mi.",McCluskey Chevrolet,3.1,(896 reviews),13989.0,2005,Chevrolet,Express,1500 Upfitter Cargo
7662,2016 Ford Focus Electric Base,"53,678 mi.",Redwood Ford,2.5,(47 reviews),13588.0,2016,Ford,Focus,Electric Base
7663,2010 Ford F-150 STX SuperCab,"158,128 mi.",White's Auto Mall Nissan,4.7,(74 reviews),11230.0,2010,Ford,F-150,STX SuperCab
7664,2012 BMW 740 i,"83,699 mi.",Reed-Lallier Chevrolet,4.4,(699 reviews),14982.0,2012,BMW,740,i
7665,2009 Cadillac STS V6,"161,433 mi.",Minnesota Truck Headquarters of St. Cloud,4.8,(354 reviews),5999.0,2009,Cadillac,STS,V6
7666,2011 Honda CR-Z EX,"93,709 mi.",Carmania of Stevens Creek,3.7,(6 reviews),12995.0,2011,Honda,CR-Z,EX
7667,2014 Nissan Versa 1.6 SV,"116,059 mi.",AutoNation Honda Tucson Auto Mall,4.7,"(2,364 reviews)",7974.0,2014,Nissan,Versa,1.6 SV
7668,2010 GMC Acadia SLT-1,"164,934 mi.",Clay Maxey NWA,4.140820980615735,(3 reviews),7950.0,2010,GMC,Acadia,SLT-1
7669,2002 Cadillac Eldorado ETC,"52,012 mi.",Alternative Motor Group,4.140820980615735,(2 reviews),8990.0,2002,Cadillac,Eldorado,ETC
7670,2005 Dodge Dakota Laramie,"84,314 mi.",Vantage Auto Group,2.0,(25 reviews),11640.0,2005,Dodge,Dakota,Laramie
7671,2014 Audi A6 3.0T Premium Plus,"151,907 mi.",Your Choice Autos Waukegan,4.3,(166 reviews),11999.0,2014,Audi,A6,3.0T Premium Plus
7672,2012 Honda Insight LX,"97,430 mi.",Cherner Brothers Auto Brokers,4.6,(175 reviews),9000.0,2012,Honda,Insight,LX
7673,2012 Honda Insight LX,"97,430 mi.",Cherner Brothers Auto Brokers,4.6,(175 reviews),9000.0,2012,Honda,Insight,LX
7674,2017 Hyundai Elantra SE,"101,890 mi.",Marchese Chevrolet,4.8,(368 reviews),10632.0,2017,Hyundai,Elantra,SE
7675,2011 GMC Terrain SLE-1,"117,408 mi.",InTouch Auto Outlet,4.2,(26 reviews),7995.0,2011,GMC,Terrain,SLE-1
7676,2011 Honda Element EX,"145,275 mi.",M&B Auto Group,3.0,(45 reviews),13995.0,2011,Honda,Element,EX
7677,2011 Buick Lucerne CXL,"105,129 mi.",Midway Motors Supercenter,4.7,"(1,000 reviews)",10998.0,2011,Buick,Lucerne,CXL
7678,2015 Honda Civic LX,"89,520 mi.",Preferred Autos LLC,4.140820980615735,(59 reviews),13900.0,2015,Honda,Civic,LX
7679,2014 Dodge Dart AERO,"129,911 mi.",Golling KIA of Madison Heights,5.0,(12 reviews),7500.0,2014,Dodge,Dart,AERO
7680,2013 Toyota Prius Plug-in Advanced,"100,740 mi.",Keyless Motors,4.8,(188 reviews),13989.0,2013,Toyota,Prius,Plug-in Advanced
7681,2011 Acura TL ,"150,590 mi.",H & R Auto,3.8,(133 reviews),8481.0,2011,Acura,TL,
7682,2016 MINI Clubman Cooper,"88,280 mi.",CarMax Canoga Park - Offering Express Pickup and Home Delivery,4.140820980615735,(0 reviews),14998.0,2016,MINI,Clubman,Cooper
7683,2011 Honda CR-V SE,"85,768 mi.",Prestige Auto Mart of Taunton,4.9,(207 reviews),13775.0,2011,Honda,CR-V,SE
7684,2008 Mercedes-Benz C-Class C 350 Sport,"150,537 mi.",Divan Auto Group,4.1,(188 reviews),5990.0,2008,Mercedes-Benz,C-Class,C 350 Sport
7685,2005 Chrysler Crossfire Limited,"61,321 mi.",Adams North Charlotte,4.1,"(1,616 reviews)",9995.0,2005,Chrysler,Crossfire,Limited
7686,2018 Subaru Impreza 2.0i Premium,"136,001 mi.",Beck's Auto Group,3.9,(101 reviews),13995.0,2018,Subaru,Impreza,2.0i Premium
7687,2015 Nissan Juke S,"52,722 mi.",AutoNation Honda Miami Lakes,4.7,"(2,595 reviews)",14280.0,2015,Nissan,Juke,S
7688,2019 Kia Rio S,"82,655 mi.",DCH Honda of Temecula,4.0,"(1,018 reviews)",14098.0,2019,Kia,Rio,S
7689,2008 Dodge Grand Caravan SXT,"110,781 mi.",Gerry Raymond Chevrolet Buick GMC,4.140820980615735,(0 reviews),9000.0,2008,Dodge,Grand,Caravan SXT
7690,2014 Jeep Grand Cherokee Overland,"141,247 mi.",Auto City,4.9,(355 reviews),14716.0,2014,Jeep,Grand,Cherokee Overland
7691,2008 Honda Accord LX,"102,225 mi.",AR Motorsports,5.0,(13 reviews),10975.0,2008,Honda,Accord,LX
7692,2010 Audi A5 2.0T quattro,"87,022 mi.",Das Auto LLC,4.6,(11 reviews),11500.0,2010,Audi,A5,2.0T quattro
7693,2007 INFINITI G35 Journey,"54,654 mi.",Precise Automotive Group,2.0,(39 reviews),12490.0,2007,INFINITI,G35,Journey
7694,2006 INFINITI G35 Base,"133,599 mi.",Victory Motors,3.0,(45 reviews),11991.0,2006,INFINITI,G35,Base
7695,2015 Volkswagen CC 2.0T Sport,"74,737 mi.",Parkway Auto,2.3,(88 reviews),14995.0,2015,Volkswagen,CC,2.0T Sport
7696,2012 Dodge Journey Crew,"134,184 mi.",Vic Bailey Honda,5.0,(773 reviews),7442.0,2012,Dodge,Journey,Crew
7697,2010 Mercury Grand Marquis LS,"92,267 mi.",Gilchrist Chevrolet of Port Orchard,4.6,(222 reviews),8967.0,2010,Mercury,Grand,Marquis LS
7698,2008 GMC Acadia SLT,"212,000 mi.",AUTOSOURCE,4.7,(130 reviews),9995.0,2008,GMC,Acadia,SLT
7699,2008 Toyota Yaris ,"134,644 mi.",AutoNation Ford White Bear Lake,4.4,"(1,853 reviews)",5999.0,2008,Toyota,Yaris,
7700,2009 Chrysler Town & Country Touring,"149,425 mi.",Dan Deery Toyota,4.6,"(1,066 reviews)",5000.0,2009,Chrysler,Town,& Country Touring
7701,2011 Audi A3 2.0T Premium Plus quattro,"81,699 mi.",Right Price Motors,4.140820980615735,(4 reviews),12888.0,2011,Audi,A3,2.0T Premium Plus quattro
7702,2016 Cadillac ATS 2.5L,"101,034 mi.",Unique Auto Center,4.140820980615735,(10 reviews),12995.0,2016,Cadillac,ATS,2.5L
7703,2016 Mazda Mazda3 s Grand Touring,"143,951 mi.",Prestige Toyota of Ramsey,4.6,"(4,543 reviews)",13895.0,2016,Mazda,Mazda3,s Grand Touring
7704,2011 GMC Acadia SLT,"149,444 mi.",Midwest Motors,4.9,(157 reviews),8391.0,2011,GMC,Acadia,SLT
7705,2010 BMW 750 750Li xDrive,"98,546 mi.",Your Choice Auto Sales of Elgin,4.4,(57 reviews),12999.0,2010,BMW,750,750Li xDrive
